GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2020111900,2020-11-19,3,7,17,SEA,ARI,2,10,60,,0,,0,"(7:17) (SHOTGUN) 30-C.HYDE RIGHT TACKLE TO ARI 37 FOR 3 YARDS (43-H.REDDICK).",0,,,2020,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",40,OPP,0,,0,,0
2020111900,2020-11-19,3,6,31,SEA,ARI,3,7,63,,0,,0,"(6:31) (SHOTGUN) 3-R.WILSON PASS SHORT LEFT TO 16-T.LOCKETT TO ARI 32 FOR 5 YARDS (48-I.SIMMONS) [44-M.GOLDEN]. PENALTY ON ARI-20-D.KIRKPATRICK, TAUNTING, 15 YARDS, ENFORCED AT ARI 32.",0,,,2020,5,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,37,OPP,1,ARI,0,TAUNTING,15
2020112210,2020-11-22,2,8,41,LV,KC,1,10,68,,0,,0,"(8:41) 23-D.BOOKER RIGHT GUARD TO KC 29 FOR 3 YARDS (92-T.KPASSAGNON).",0,,,2020,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",32,OPP,0,,0,,0
2020112210,2020-11-22,2,8,19,LV,KC,2,7,71,,1,,0,"(8:19) (NO HUDDLE, SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 83-D.WALLER TO KC 18 FOR 11 YARDS (32-T.MATHIEU).",0,,,2020,11,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0
2020112210,2020-11-22,2,7,39,LV,KC,1,10,82,,0,,0,"(7:39) (SHOTGUN) 23-D.BOOKER RIGHT GUARD TO KC 18 FOR NO GAIN (95-C.JONES).",0,,,2020,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",18,OPP,0,,0,,0
2020112300,2020-11-23,4,7,11,TB,LA,2,10,56,,1,,0,"(7:11) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 14-C.GODWIN TO LA 34 FOR 10 YARDS (32-J.FULLER, 41-K.YOUNG).",0,,,2020,10,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,44,OPP,0,,0,,0
2020112300,2020-11-23,4,6,25,TB,LA,1,10,66,,0,,0,"(6:25) 28-L.FOURNETTE UP THE MIDDLE TO LA 28 FOR 6 YARDS (22-T.HILL).",0,,,2020,6,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,34,OPP,0,,0,,0
2020112300,2020-11-23,4,5,56,TB,LA,2,4,72,,0,,0,"(5:56) 28-L.FOURNETTE RIGHT TACKLE TO LA 25 FOR 3 YARDS (90-M.BROCKERS).",0,,,2020,3,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",28,OPP,0,,0,,0
2020112300,2020-11-23,4,5,17,TB,LA,3,1,75,,1,,0,"(5:17) 28-L.FOURNETTE RIGHT GUARD TO LA 23 FOR 2 YARDS (59-M.KISER).",0,,,2020,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",25,OPP,0,,0,,0
2020112300,2020-11-23,4,4,38,TB,LA,1,10,77,,1,,0,"(4:38) 12-T.BRADY PASS SHORT LEFT TO 13-M.EVANS TO LA 13 FOR 10 YARDS (20-J.RAMSEY; 43-J.JOHNSON III).",0,,,2020,10,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,23,OPP,0,,0,,0
2020112300,2020-11-23,4,3,1,LA,TB,3,1,57,,1,,0,"(3:01) (SHOTGUN) 16-J.GOFF PASS DEEP RIGHT TO 10-C.KUPP RAN OB AT TB 24 FOR 19 YARDS [45-D.WHITE].",0,,,2020,19,SHOTGUN,PASS,0,1,0,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0
2020112600,2020-11-26,1,0,55,DET,HOU,1,10,100,,1,,0,"(:55) (SHOTGUN) 9-M.STAFFORD PASS SHORT MIDDLE TO 87-Q.CEPHUS TO HOU 34 FOR 16 YARDS (50-T.ADAMS).",0,,,2020,16,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2020112600,2020-11-26,2,2,58,HOU,DET,1,10,87,,0,,0,"(2:58) (SHOTGUN) 4-D.WATSON SCRAMBLES UP THE MIDDLE TO DET 9 FOR 4 YARDS (52-CH.JONES).",0,,,2020,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,13,OPP,0,,0,,0
2020112600,2020-11-26,2,2,10,HOU,DET,2,6,91,,0,,0,"(2:10) (SHOTGUN) 4-D.WATSON PASS SHORT LEFT TO 15-W.FULLER TO DET 5 FOR 4 YARDS (24-A.ORUWARIYE, 51-J.TAVAI). PENALTY ON HOU-85-P.BROWN, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT DET 9 - NO PLAY. PENALTY ON HOU-71-T.HOWARD, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,,,2020,4,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,1,0,0,,9,OPP,0,HOU,1,"OFFENSIVE PASS INTERFERENCE",0
2020112600,2020-11-26,2,2,0,,,0,0,100,,1,,0,"TWO-MINUTE WARNING",0,,,2020,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2020112212,2020-11-22,1,11,59,LAC,NYJ,2,9,61,,0,,0,"(11:59) (SHOTGUN) 10-J.HERBERT SACKED AT NYJ 46 FOR -7 YARDS (SACK SPLIT BY 97-N.SHEPHERD AND 48-J.JENKINS).",0,,,2020,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0
2020112900,2020-11-29,1,0,14,LV,ATL,4,3,61,,1,,0,"(:14) (SHOTGUN) 4-D.CARR PASS DEEP RIGHT TO 11-H.RUGGS RAN OB AT ATL 3 FOR 36 YARDS.",0,,,2020,36,SHOTGUN,PASS,0,1,0,0,"DEEP RIGHT",0,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0
2020112900,2020-11-29,2,15,0,LV,ATL,1,3,97,,0,,0,"(15:00) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 83-D.WALLER.",0,,,2020,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,3,OPP,0,,0,,0
2020112900,2020-11-29,2,4,25,ATL,LV,1,10,89,,0,,0,"(4:25) 23-B.HILL RIGHT END TO LV 9 FOR 2 YARDS. PENALTY ON ATL-51-A.MACK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT LV 11 - NO PLAY.",0,,,2020,2,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"RIGHT END",11,OPP,1,ATL,1,"OFFENSIVE HOLDING",10
2020112900,2020-11-29,2,2,0,,,0,0,100,,1,,0,"TWO-MINUTE WARNING",0,,,2020,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2020112900,2020-11-29,2,1,47,LV,ATL,1,10,100,,0,,0,"(1:47) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 15-N.AGHOLOR (37-R.ALLEN). PENALTY ON ATL-55-S.MEANS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT 50 - NO PLAY.",0,,,2020,0,SHOTGUN,PASS,0,1,1,0,"DEEP LEFT",0,0,0,,0,0,0,1,0,0,,0,OPP,1,ATL,1,"DEFENSIVE OFFSIDE",5
2020112900,2020-11-29,2,1,37,LV,ATL,2,5,55,,0,,0,"(1:37) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT RIGHT TO 13-H.RENFROW. THE REPLAY OFFICIAL REVIEWED THE INCOMPLETE PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,,,2020,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2020112900,2020-11-29,2,1,32,LV,ATL,3,5,55,,1,,0,"(1:32) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 89-B.EDWARDS TO ATL 30 FOR 15 YARDS (22-K.NEAL).",0,,,2020,15,SHOTGUN,PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0
2020112900,2020-11-29,2,0,32,,,0,0,100,,1,,0,"TIMEOUT #2 BY ATL AT 00:32.",0,,,2020,0,"UNDER CENTER",TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2020112300,2020-11-23,3,9,47,LA,TB,1,10,66,,0,,0,"(9:47) 16-J.GOFF PASS SHORT LEFT TO 89-T.HIGBEE RAN OB AT TB 32 FOR 2 YARDS (45-D.WHITE).",0,,,2020,2,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2020112300,2020-11-23,3,9,28,LA,TB,2,8,68,,0,,0,"(9:28) (NO HUDDLE, SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 17-R.WOODS TO TB 25 FOR 7 YARDS (54-L.DAVID).",0,,,2020,7,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2020112300,2020-11-23,3,9,9,LA,TB,3,1,75,,0,,0,"(9:09) (NO HUDDLE) 23-C.AKERS UP THE MIDDLE TO TB 26 FOR -1 YARDS (93-N.SUH).",0,,,2020,-1,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,25,OPP,0,,0,,0
2020112300,2020-11-23,3,8,30,LA,TB,4,2,74,,0,,0,"(8:30) 1-M.GAY 44 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",0,,,2020,0,"FIELD GOAL","FIELD GOAL",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,26,OPP,0,,0,,0
2020112903,2020-11-29,4,4,40,IND,TEN,2,3,100,,1,,0,"(4:40) (NO HUDDLE, SHOTGUN) 17-P.RIVERS PASS SHORT MIDDLE TO 81-M.ALIE-COX TO TEN 42 FOR 8 YARDS (33-D.KING).",0,,,2020,8,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2020112903,2020-11-29,4,4,14,IND,TEN,1,10,58,,0,,0,"(4:14) (NO HUDDLE, SHOTGUN) 17-P.RIVERS PASS SHORT RIGHT TO 20-J.WILKINS TO TEN 35 FOR 7 YARDS (24-K.VACCARO). TEN-24-K.VACCARO WAS INJURED DURING THE PLAY. TEN-93-T.TART WAS INJURED DURING THE PLAY.",0,,,2020,7,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,42,OPP,0,,0,,0
2020112903,2020-11-29,4,3,49,IND,TEN,2,3,65,,0,,0,"(3:49) (SHOTGUN) 17-P.RIVERS PASS INCOMPLETE SHORT RIGHT TO 80-T.BURTON (51-D.LONG).",0,,,2020,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2020112903,2020-11-29,4,3,43,IND,TEN,3,3,65,,1,,0,"(3:43) (SHOTGUN) 17-P.RIVERS PASS SHORT LEFT TO 21-N.HINES TO TEN 32 FOR 3 YARDS (24-K.VACCARO).",0,,,2020,3,SHOTGUN,PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2020112903,2020-11-29,4,3,19,IND,TEN,1,10,68,,0,,0,"(3:19) (NO HUDDLE, SHOTGUN) 17-P.RIVERS PASS SHORT MIDDLE TO 21-N.HINES TO TEN 28 FOR 4 YARDS (24-K.VACCARO) [50-D.ROBERSON].",0,,,2020,4,"NO HUDDLE SHOTGUN",PASS,0,1,0,0,"SHORT MIDDLE",0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0
2020112904,2020-11-29,1,5,50,CLE,JAX,1,10,66,,1,,0,"(5:50) 6-B.MAYFIELD PASS SHORT RIGHT TO 24-N.CHUBB TO JAX 20 FOR 14 YARDS (26-J.WILSON; 44-M.JACK).",0,,,2020,14,"UNDER CENTER",PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2020112904,2020-11-29,1,5,2,CLE,JAX,1,10,80,,1,,0,"(5:02) 6-B.MAYFIELD PASS SHORT LEFT TO 89-S.CARLSON PUSHED OB AT JAX 9 FOR 11 YARDS (26-J.WILSON).",0,,,2020,11,"UNDER CENTER",PASS,0,1,0,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,20,OPP,0,,0,,0
2020112904,2020-11-29,1,4,25,CLE,JAX,1,9,91,,0,,0,"(4:25) (SHOTGUN) 24-N.CHUBB UP THE MIDDLE TO JAX 5 FOR 4 YARDS (47-J.SCHOBERT; 96-A.GOTSIS).",0,,,2020,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,9,OPP,0,,0,,0
2020112901,2020-11-29,2,5,50,BUF,LAC,1,10,61,,0,,0,"(5:50) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 11-C.BEASLEY.",0,,,2020,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0
2020112901,2020-11-29,2,5,47,BUF,LAC,2,10,61,,0,,0,"(5:47) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 20-Z.MOSS TO LAC 32 FOR 7 YARDS (56-K.MURRAY JR.).",0,,,2020,7,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,39,OPP,0,,0,,0
2020112901,2020-11-29,2,5,12,BUF,LAC,3,3,68,,1,,0,"(5:12) (SHOTGUN) 20-Z.MOSS RIGHT TACKLE TO LAC 26 FOR 6 YARDS (59-N.VIGIL).",0,,,2020,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT TACKLE",32,OPP,0,,0,,0
2020112901,2020-11-29,2,4,33,BUF,LAC,1,10,74,,1,,0,"(4:33) (SHOTGUN) 17-J.ALLEN UP THE MIDDLE TO LAC 15 FOR 11 YARDS (25-C.HARRIS).",0,,,2020,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,26,OPP,0,,0,,0
2020112901,2020-11-29,2,3,55,BUF,LAC,1,10,85,,0,,0,"(3:55) (SHOTGUN) 17-J.ALLEN PASS INCOMPLETE SHORT RIGHT TO 13-G.DAVIS [97-J.BOSA]. PENALTY ON BUF-75-D.WILLIAMS, INELIGIBLE DOWNFIELD PASS, DECLINED.",0,,,2020,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,1,0,0,,15,OPP,0,BUF,0,"INELIGIBLE DOWNFIELD PASS",0
2020112901,2020-11-29,3,0,50,LAC,BUF,1,10,66,,0,,0,"(:50) (SHOTGUN) 10-J.HERBERT PASS INCOMPLETE SHORT LEFT TO 30-A.EKELER (97-M.ADDISON).",0,,,2020,0,SHOTGUN,PASS,0,1,1,0,"SHORT LEFT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
2020112901,2020-11-29,3,0,44,LAC,BUF,2,10,66,,0,,0,"(:44) (SHOTGUN) 10-J.HERBERT PASS SHORT RIGHT TO 81-M.WILLIAMS TO BUF 25 FOR 9 YARDS (27-T.WHITE).",0,,,2020,9,SHOTGUN,PASS,0,1,0,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0
